44;632;4
44;380;4
44;703;4
44;699;4
44;629;4
44;263;4
44;1071;4
44;611;3
44;151;3
44;930;3
44;631;3
44;810;3
44;409;3
44;115;3
44;1045;3
44;596;3
44;34;3
44;32;3
44;37;3
44;35;3
44;711;3
44;246;3
44;517;3
44;695;3
44;659;3
44;514;3
44;698;3
44;202;3
44;127;2
44;968;2
44;615;2
44;148;2
44;641;2
44;597;2
44;135;2
44;509;2
44;370;2
44;366;2
44;364;2
44;205;2
44;885;2
44;1066;2
44;120;2
44;673;2
44;375;1
44;669;1
44;114;1
44;257;1
44;505;1
44;506;1
44;927;1
44;539;1
44;969;1
44;1460;1
44;1162;1
44;825;1
44;33;1
44;39;1
44;31;1
44;655;1
44;951;1
44;343;1
44;159;1
44;277;1
44;692;1
44;63;1
44;38;1
44;78;1
44;73;1
44;408;1
44;284;1
44;268;1
44;687;1
44;681;1
44;214;1
44;183;1
44;401;1
44;518;1
44;203;1
107;648;4
107;748;3
107;747;3
99;638;15
99;250;11
99;747;9
99;748;4
99;1002;3
99;441;3
99;782;2
99;648;1
99;893;1
99;1030;1
99;973;1
99;987;1
99;194;1
74;250;6
74;441;6
74;979;6
74;421;6
74;1002;5
74;849;4
74;782;4
74;973;4
74;1164;4
74;83;3
74;100;2
74;761;2
74;1460;2
74;412;2
74;985;2
74;418;2
74;987;2
74;507;1
74;445;1
74;776;1
74;784;1
74;1004;1
74;965;1
74;1129;1
74;1459;1
74;134;1
81;686;10
81;677;10
81;390;8
81;741;7
81;438;6
81;748;6
81;443;1
81;442;1
81;439;1
81;534;1
81;876;1
81;1097;1
81;1086;1
81;1085;1
81;425;1
85;441;8
85;1125;5
85;723;4
85;979;4
85;421;4
85;532;3
85;1030;3
85;415;3
85;761;2
85;1004;2
85;966;2
85;849;2
85;1460;2
85;1002;2
85;417;2
85;810;1
85;986;1
85;853;1
85;1095;1
85;893;1
85;962;1
85;1459;1
87;100;1
87;1094;1
91;748;5
91;965;2
91;532;2
91;441;2
91;421;2
91;507;1
91;1004;1
91;1460;1
91;1030;1
91;417;1
97;532;3
14;559;40
14;796;30
14;571;16
14;802;16
14;801;15
14;803;14
14;26;14
14;468;12
14;472;10
14;20;8
14;584;8
14;628;7
14;27;7
14;590;4
14;94;3
14;374;2
14;805;2
14;563;2
14;145;2
14;340;1
14;573;1
14;152;1
14;25;1
22;57;14
22;481;11
22;1078;11
22;803;10
22;802;10
22;478;10
22;801;9
22;366;9
22;364;9
22;71;7
22;661;7
22;952;6
22;55;4
22;340;3
22;370;3
22;267;3
22;1066;3
22;114;2
22;163;2
22;657;2
22;393;2
22;379;2
22;659;2
22;81;2
22;69;2
22;202;2
22;104;1
22;932;1
22;928;1
22;76;1
22;73;1
22;68;1
22;201;1
22;1171;1
22;58;1
22;266;1
22;940;1
7;795;30
7;794;30
7;775;30
30;515;19
30;674;18
30;685;17
30;252;16
30;690;15
30;351;15
30;170;14
30;41;13
30;479;13
30;1077;12
30;925;12
30;251;12
30;474;12
30;947;11
30;659;11
30;475;11
30;466;10
30;464;10
30;1070;10
30;160;9
30;572;9
30;256;9
30;283;9
30;957;9
30;240;8
30;390;8
30;388;8
30;282;8
30;465;8
30;665;8
30;626;8
30;257;7
30;255;7
30;166;6
30;242;6
30;705;6
30;116;6
30;647;6
30;259;6
30;245;6
30;158;5
30;235;5
30;161;5
30;931;5
30;1079;5
30;657;5
30;658;5
30;151;4
30;249;4
30;928;4
30;920;4
30;810;4
30;699;4
30;473;4
30;186;4
30;577;3
30;569;3
30;582;3
30;954;3
30;136;3
30;384;3
30;268;3
30;606;3
30;476;3
30;498;2
30;1068;2
30;114;2
30;953;2
30;922;2
30;61;2
30;35;2
30;929;2
30;519;2
30;492;2
30;188;2
30;185;2
30;212;2
30;156;1
30;138;1
30;1065;1
30;173;1
30;154;1
30;652;1
30;60;1
30;148;1
30;480;1
30;44;1
30;54;1
30;33;1
30;36;1
30;39;1
30;64;1
30;29;1
30;679;1
30;694;1
30;944;1
30;943;1
30;493;1
30;520;1
42;925;32
42;71;16
42;252;15
42;690;15
42;674;15
42;685;14
42;170;13
42;251;12
42;351;12
42;475;12
42;947;11
42;474;11
42;479;10
42;705;10
42;920;10
42;515;10
42;464;10
42;957;9
42;694;9
42;1070;9
42;581;8
42;631;8
42;701;8
42;521;8
42;665;8
42;626;8
42;235;7
42;572;7
42;256;7
42;384;7
42;42;6
42;255;6
42;388;6
42;1079;6
42;116;6
42;282;6
42;577;5
42;41;5
42;347;5
42;188;5
42;166;4
42;614;4
42;624;4
42;1077;4
42;242;4
42;390;4
42;658;4
42;259;4
42;257;3
42;101;3
42;647;3
42;185;3
42;476;3
42;155;2
42;249;2
42;953;2
42;652;2
42;976;2
42;1083;2
42;85;2
42;480;2
42;1356;2
42;466;2
42;519;2
42;245;2
42;499;1
42;1068;1
42;1065;1
42;154;1
42;241;1
42;240;1
42;928;1
42;648;1
42;172;1
42;740;1
42;622;1
42;623;1
42;147;1
42;34;1
42;950;1
42;1011;1
42;557;1
42;144;1
42;204;1
42;945;1
42;693;1
42;943;1
42;275;1
42;360;1
42;401;1
11;804;16
11;369;16
48;351;17
48;674;14
48;925;11
48;255;10
48;920;10
48;242;9
48;744;9
48;71;8
48;515;8
48;665;8
48;626;8
48;705;7
48;384;6
48;251;6
48;188;6
48;1070;6
48;931;5
48;60;4
48;401;4
48;259;4
48;166;3
48;235;3
48;53;3
48;170;3
48;44;3
48;524;3
48;29;3
48;694;3
48;521;3
48;245;3
48;1077;2
48;42;2
48;256;2
48;390;2
48;480;2
48;70;2
48;476;2
48;512;2
48;506;1
48;101;1
48;32;1
48;701;1
48;210;1
48;281;1
48;943;1
10;103;20
40;45;3
40;808;3
40;157;2
40;11;2
40;111;1
49;538;12
49;707;11
49;535;8
49;165;6
49;510;6
49;202;6
49;242;5
49;373;5
49;403;5
49;163;3
49;810;3
49;170;1
49;930;1
49;60;1
49;64;1
49;31;1
49;191;1
29;823;10
29;53;5
29;114;5
23;819;21
23;395;17
23;273;7
23;253;6
23;391;1
54;859;5
54;839;2
54;896;2
54;745;2
54;447;2
54;653;1
54;840;1
54;1080;1
54;1011;1
54;557;1
56;859;10
56;447;8
56;454;6
56;840;5
56;324;5
56;1128;3
56;745;3
56;653;2
56;839;2
56;297;1
56;896;1
56;437;1
56;431;1
56;541;1
60;454;8
60;324;7
60;297;6
60;859;3
60;840;3
60;839;3
60;1080;2
60;896;2
60;1128;2
60;745;2
60;879;1
60;437;1
60;433;1
60;447;1
62;324;6
62;297;2
62;859;2
62;896;2
62;454;2
62;1080;1
62;839;1
62;745;1
62;433;1
62;447;1
34;110;46
34;118;40
34;163;16
34;435;16
34;432;16
34;436;6
34;387;2
34;184;2
24;817;14
24;816;10
50;515;9
50;925;5
50;255;4
50;705;4
50;480;3
50;744;2
50;80;2
50;188;2
50;245;2
50;156;1
50;60;1
50;44;1
50;384;1
78;637;22
78;417;13
78;987;5
78;741;4
78;723;2
78;946;1
35;864;20
35;279;6
15;671;9
41;434;15
45;269;20
45;271;20
45;12;14
36;928;4
36;652;4
37;392;6
37;661;6
37;524;4
37;652;1
46;928;4
38;812;16
38;818;9
38;477;9
38;806;7
38;813;4
38;831;3
38;829;1
38;830;1
18;377;16
18;564;14
18;405;11
100;429;3
102;429;1
55;484;13
55;1080;6
55;447;4
57;484;10
57;1011;5
57;557;5
57;542;2
65;896;4
65;324;4
65;297;1
65;839;1
65;542;1
59;292;15
61;292;2
61;321;1
64;292;2
64;321;1
66;527;9
66;752;5
66;545;2
66;106;1
66;3;1
66;1090;1
66;1080;1
66;1124;1
66;714;1
66;524;1
66;190;1
66;1044;1
66;1104;1
66;1046;1
66;1032;1
66;1050;1
68;178;1
68;1;1
68;1007;1
68;714;1
68;129;1
68;545;1
52;896;2
63;1011;2
63;557;2
63;214;1
69;839;2
71;759;2
71;528;1
71;3;1
71;715;1
71;996;1
71;1;1
71;895;1
71;223;1
103;865;1
6;367;36
6;234;30
6;584;29
6;372;22
6;376;21
6;1069;21
6;98;20
6;378;18
6;803;15
6;802;15
6;801;15
6;107;13
6;587;13
6;67;12
6;472;10
6;96;10
6;468;9
6;66;8
6;105;8
6;30;7
6;628;7
6;26;7
6;20;6
6;65;4
6;138;4
6;93;4
6;586;2
6;1424;2
6;145;2
6;495;2
6;503;1
6;371;1
6;496;1
19;30;13
19;587;7
19;157;4
19;40;3
19;808;3
19;175;2
19;651;2
19;45;1
25;114;8
25;683;5
25;136;5
25;614;4
25;572;4
25;41;2
25;124;2
25;954;1
25;153;1
25;39;1
25;64;1
25;679;1
25;680;1
51;41;6
51;80;5
51;71;3
51;34;3
51;33;2
51;32;2
51;36;2
51;39;2
51;70;2
51;64;1
51;29;1
31;392;9
31;923;2
77;1127;33
77;247;30
77;397;30
43;524;4
43;569;3
43;682;3
43;48;2
43;676;2
43;661;2
73;759;1
72;759;2
72;735;1
72;1;1
72;919;1
53;447;1
33;815;3
96;290;60
67;527;2
67;292;1
67;1062;1
70;1062;1
101;112;1
90;129;5
90;357;5
90;715;4
90;1145;2
90;935;1
90;783;1
90;720;1
90;990;1
90;993;1
90;972;1
90;1162;1
90;1114;1
90;358;1
90;428;1
90;880;1
75;1159;16
75;999;16
75;3;15
75;1066;15
75;719;14
75;978;12
75;1028;12
75;547;12
75;993;11
75;1007;11
75;935;10
75;1075;10
75;730;10
75;948;9
75;988;9
75;976;9
75;122;9
75;974;9
75;1356;9
75;1458;9
75;133;9
75;97;8
75;789;8
75;990;8
75;1087;8
75;85;8
75;711;8
75;381;8
75;4;8
75;338;8
75;643;7
75;84;7
75;770;7
75;293;7
75;1033;7
75;666;7
75;754;7
75;482;7
75;307;6
75;969;6
75;779;6
75;960;6
75;1027;6
75;115;6
75;1124;6
75;895;6
75;459;6
75;49;6
75;655;6
75;901;6
75;905;6
75;533;6
75;552;6
75;787;6
75;771;6
75;753;6
75;415;6
75;1034;6
75;130;6
75;79;6
75;940;6
75;106;5
75;458;5
75;738;5
75;968;5
75;983;5
75;726;5
75;742;5
75;786;5
75;184;5
75;703;5
75;627;5
75;355;5
75;1147;5
75;2;5
75;548;5
75;1137;5
75;678;5
75;551;5
75;882;5
75;1063;5
75;954;4
75;933;4
75;981;4
75;994;4
75;1;4
75;1008;4
75;1026;4
75;116;4
75;1089;4
75;1073;4
75;125;4
75;894;4
75;1045;4
75;423;4
75;699;4
75;358;4
75;781;4
75;695;4
75;822;4
75;843;4
75;667;4
75;213;4
75;758;4
75;1038;4
75;696;4
75;411;4
75;262;4
75;762;4
75;662;4
75;340;3
75;922;3
75;645;3
75;1079;3
75;172;3
75;980;3
75;906;3
75;835;3
75;715;3
75;793;3
75;991;3
75;970;3
75;123;3
75;959;3
75;964;3
75;640;3
75;182;3
75;902;3
75;903;3
75;908;3
75;704;3
75;1048;3
75;320;3
75;860;3
75;1098;3
75;836;3
75;672;3
75;942;3
75;848;3
75;721;2
75;390;2
75;921;2
75;632;2
75;631;2
75;189;2
75;308;2
75;717;2
75;755;2
75;778;2
75;722;2
75;718;2
75;712;2
75;975;2
75;963;2
75;1145;2
75;984;2
75;1135;2
75;108;2
75;316;2
75;746;2
75;971;2
75;171;2
75;406;2
75;769;2
75;767;2
75;764;2
75;728;2
75;410;2
75;898;2
75;899;2
75;900;2
75;1109;2
75;309;2
75;286;2
75;1000;2
75;428;2
75;791;2
75;282;2
75;1072;2
75;823;2
75;689;2
75;1036;2
75;1042;2
75;1043;2
75;1052;2
75;77;2
75;266;2
75;884;2
75;549;2
75;1071;2
75;451;2
75;113;2
75;120;2
75;1101;2
75;1068;1
75;126;1
75;243;1
75;168;1
75;296;1
75;298;1
75;732;1
75;958;1
75;735;1
75;751;1
75;710;1
75;996;1
75;1003;1
75;961;1
75;844;1
75;1131;1
75;1150;1
75;1112;1
75;1162;1
75;380;1
75;461;1
75;424;1
75;714;1
75;855;1
75;1088;1
75;1114;1
75;14;1
75;87;1
75;1031;1
75;676;1
75;357;1
75;1166;1
75;291;1
75;731;1
75;907;1
75;733;1
75;917;1
75;918;1
75;904;1
75;1119;1
75;1130;1
75;143;1
75;1164;1
75;38;1
75;74;1
75;131;1
75;856;1
75;837;1
75;863;1
75;360;1
75;886;1
75;119;1
75;263;1
75;889;1
75;890;1
75;550;1
76;458;28
76;1066;25
76;935;21
76;993;21
76;244;19
76;1;17
76;790;17
76;974;17
76;547;16
76;318;15
76;486;15
76;711;15
76;1034;15
76;843;15
76;122;14
76;670;14
76;845;14
76;846;14
76;1007;13
76;1027;13
76;963;13
76;1089;13
76;999;13
76;428;13
76;1113;13
76;779;12
76;1159;12
76;4;12
76;785;11
76;715;11
76;726;11
76;296;10
76;3;10
76;906;10
76;991;10
76;1145;10
76;286;10
76;787;10
76;1356;10
76;672;10
76;79;10
76;882;10
76;883;10
76;338;10
76;738;9
76;755;9
76;740;9
76;789;9
76;976;9
76;459;9
76;792;9
76;182;9
76;1130;9
76;852;9
76;1038;9
76;551;9
76;886;9
76;762;9
76;339;9
76;340;8
76;643;8
76;732;8
76;719;8
76;980;8
76;978;8
76;969;8
76;1087;8
76;115;8
76;1124;8
76;684;8
76;700;8
76;314;8
76;728;8
76;1028;8
76;694;8
76;771;8
76;922;7
76;97;7
76;981;7
76;968;7
76;710;7
76;720;7
76;960;7
76;1120;7
76;1105;7
76;959;7
76;867;7
76;423;7
76;905;7
76;730;7
76;1137;7
76;753;7
76;773;7
76;1100;7
76;848;7
76;954;6
76;631;6
76;427;6
76;526;6
76;718;6
76;712;6
76;1008;6
76;975;6
76;116;6
76;305;6
76;894;6
76;1112;6
76;84;6
76;487;6
76;699;6
76;355;6
76;357;6
76;704;6
76;1147;6
76;1166;6
76;2;6
76;533;6
76;416;6
76;552;6
76;1132;6
76;415;6
76;1063;6
76;696;6
76;119;6
76;1071;6
76;482;6
76;948;5
76;189;5
76;307;5
76;409;5
76;539;5
76;958;5
76;777;5
76;788;5
76;990;5
76;977;5
76;844;5
76;125;5
76;1122;5
76;1131;5
76;316;5
76;171;5
76;855;5
76;14;5
76;87;5
76;703;5
76;129;5
76;358;5
76;770;5
76;1084;5
76;1000;5
76;293;5
76;781;5
76;1119;5
76;836;5
76;130;5
76;213;5
76;266;5
76;178;4
76;172;4
76;489;4
76;734;4
76;778;4
76;722;4
76;835;4
76;751;4
76;988;4
76;994;4
76;996;4
76;972;4
76;455;4
76;1045;4
76;786;4
76;536;4
76;714;4
76;640;4
76;109;4
76;222;4
76;348;4
76;1048;4
76;877;4
76;312;4
76;822;4
76;667;4
76;1458;4
76;758;4
76;1036;4
76;863;4
76;982;4
76;666;4
76;884;4
76;885;4
76;262;4
76;550;4
76;721;3
76;243;3
76;705;3
76;645;3
76;106;3
76;169;3
76;490;3
76;735;3
76;995;3
76;1003;3
76;961;3
76;970;3
76;716;3
76;85;3
76;742;3
76;529;3
76;842;3
76;299;3
76;184;3
76;49;3
76;117;3
76;294;3
76;901;3
76;919;3
76;908;3
76;1108;3
76;1109;3
76;309;3
76;1142;3
76;912;3
76;860;3
76;1033;3
76;361;3
76;1052;3
76;1057;3
76;737;3
76;850;3
76;754;3
76;113;3
76;114;2
76;921;2
76;933;2
76;181;2
76;313;2
76;298;2
76;452;2
76;793;2
76;1026;2
76;806;2
76;984;2
76;1150;2
76;123;2
76;306;2
76;461;2
76;1029;2
76;874;2
76;424;2
76;964;2
76;95;2
76;537;2
76;92;2
76;346;2
76;350;2
76;353;2
76;410;2
76;899;2
76;900;2
76;903;2
76;1115;2
76;1156;2
76;1154;2
76;322;2
76;425;2
76;910;2
76;911;2
76;914;2
76;856;2
76;837;2
76;881;2
76;1042;2
76;77;2
76;545;2
76;133;2
76;263;2
76;543;2
76;642;2
76;890;2
76;1101;2
76;404;1
76;386;1
76;390;1
76;198;1
76;168;1
76;308;1
76;311;1
76;765;1
76;783;1
76;724;1
76;998;1
76;1005;1
76;831;1
76;829;1
76;895;1
76;1162;1
76;749;1
76;1006;1
76;992;1
76;746;1
76;971;1
76;830;1
76;128;1
76;167;1
76;1031;1
76;701;1
76;655;1
76;832;1
76;224;1
76;317;1
76;769;1
76;772;1
76;750;1
76;898;1
76;902;1
76;1001;1
76;646;1
76;780;1
76;909;1
76;743;1
76;706;1
76;916;1
76;917;1
76;862;1
76;1140;1
76;282;1
76;1138;1
76;1111;1
76;1072;1
76;206;1
76;695;1
76;823;1
76;1055;1
76;1035;1
76;74;1
76;942;1
76;891;1
76;880;1
76;1040;1
76;1041;1
76;1043;1
76;1054;1
76;1056;1
76;132;1
76;72;1
76;336;1
76;1074;1
76;887;1
76;889;1
76;451;1
86;790;30
86;1113;24
86;1119;17
86;243;16
86;338;16
86;313;15
86;489;15
86;458;15
86;486;15
86;547;15
86;339;15
86;490;14
86;845;14
86;846;14
86;935;13
86;1089;13
86;999;13
86;444;12
86;1027;11
86;85;11
86;728;11
86;737;11
86;77;11
86;1066;11
86;740;10
86;993;10
86;991;10
86;2;10
86;711;10
86;781;10
86;721;9
86;719;9
86;3;9
86;967;9
86;1090;9
86;894;9
86;4;9
86;756;9
86;189;8
86;296;8
86;526;8
86;968;8
86;789;8
86;720;8
86;1087;8
86;1159;8
86;702;8
86;684;8
86;700;8
86;905;8
86;1084;8
86;312;8
86;771;8
86;1033;8
86;882;8
86;106;7
86;969;7
86;981;7
86;777;7
86;778;7
86;906;7
86;1;7
86;1007;7
86;976;7
86;974;7
86;529;7
86;867;7
86;87;7
86;317;7
86;730;7
86;1121;7
86;1130;7
86;1356;7
86;1458;7
86;856;7
86;837;7
86;1100;7
86;551;7
86;848;7
86;871;7
86;97;6
86;311;6
86;978;6
86;738;6
86;718;6
86;715;6
86;977;6
86;115;6
86;1122;6
86;1124;6
86;1045;6
86;1105;6
86;316;6
86;786;6
86;487;6
86;182;6
86;355;6
86;358;6
86;533;6
86;416;6
86;552;6
86;753;6
86;843;6
86;178;5
86;785;5
86;779;5
86;963;5
86;726;5
86;536;5
86;14;5
86;314;5
86;770;5
86;286;5
86;1000;5
86;1164;5
86;1034;5
86;773;5
86;213;5
86;361;5
86;886;5
86;1071;5
86;550;5
86;643;4
86;427;4
86;181;4
86;307;4
86;958;4
86;734;4
86;755;4
86;788;4
86;710;4
86;1008;4
86;972;4
86;403;4
86;122;4
86;125;4
86;1120;4
86;842;4
86;129;4
86;1147;4
86;1166;4
86;322;4
86;293;4
86;910;4
86;79;4
86;1040;4
86;666;4
86;883;4
86;1063;4
86;266;4
86;696;4
86;545;4
86;451;4
86;114;3
86;705;3
86;539;3
86;980;3
86;751;3
86;990;3
86;995;3
86;961;3
86;844;3
86;305;3
86;455;3
86;742;3
86;1162;3
86;459;3
86;992;3
86;971;3
86;855;3
86;294;3
86;919;3
86;1154;3
86;1028;3
86;309;3
86;304;3
